FamilyID	Streptanthus<1>	Cam<2>	Spi<3>	Rsq<4>	Boh<5>	Tpa<6>	Tar<7>	Aal<8>	Dni<9>	Ath<10>	Aly<11>	Chi<12>	Esy<13>	Aar<14>	<15>	<16>	<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>
OG0007027	2	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007028	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007029	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007030	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007032	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007033	2	2	1	2	3	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007034	2	2	1	2	3	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007035	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007036	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007037	2	2	2	0	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007038	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007039	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007040	2	2	2	2	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007041	2	3	3	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007042	2	2	0	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007043	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007044	2	2	2	2	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007045	1	2	5	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007047	2	2	2	2	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007048	2	2	1	1	2	1	1	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007049	2	2	3	2	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007050	1	2	2	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	1	1
OG0007051	2	3	1	2	4	1	2	1	0	1	0	1	0	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007052	2	2	1	2	2	1	1	3	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007053	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007054	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007055	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007056	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007057	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007058	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007059	1	2	1	1	3	2	1	1	1	2	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0007060	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007062	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007063	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007064	2	2	2	0	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007065	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007066	1	2	2	1	3	1	1	2	0	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007067	2	2	2	1	1	1	1	1	0	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2
OG0007068	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007069	2	2	2	2	2	2	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007070	2	2	0	0	4	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007071	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007073	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007074	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007075	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007076	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007077	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007078	2	1	2	2	2	1	1	2	0	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007079	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007080	2	2	3	0	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007081	1	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007082	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007083	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007084	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007085	1	1	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007086	0	0	0	3	1	1	1	2	3	2	2	1	1	2	1	1	1	1	1	1	1	0	0	1	2	1	2
OG0007087	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007088	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007089	0	2	2	1	6	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007091	2	2	3	2	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007092	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007093	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007094	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007095	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007097	0	2	3	2	2	1	0	1	0	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2
OG0007098	2	1	0	3	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007099	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007100	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007101	2	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007102	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007103	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007104	1	2	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007105	2	2	2	2	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007106	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007108	4	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007109	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007110	2	2	0	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007111	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007112	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007113	2	2	2	0	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007115	2	2	1	3	2	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007116	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007117	0	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007118	2	2	3	1	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007119	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007120	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007121	3	3	1	0	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1
OG0007122	1	2	0	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007123	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007124	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007125	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007126	2	2	2	1	0	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007127	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
OG0007128	2	2	2	3	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007129	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007130	2	2	2	1	1	1	1	1	0	1	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007131	2	1	0	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007132	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007133	2	3	2	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007134	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007135	2	2	3	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007136	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007137	2	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007138	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007139	0	1	2	1	1	1	1	2	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007140	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007141	1	1	1	1	1	1	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007142	2	2	0	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007143	2	2	0	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007144	2	2	1	2	2	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007145	2	2	1	3	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007146	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007147	1	1	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007149	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007150	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007151	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007153	2	2	3	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007155	2	2	2	1	1	4	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1
OG0007156	1	2	2	2	2	1	1	1	0	1	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007158	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
OG0007159	1	1	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007160	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007161	2	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007162	1	2	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007163	2	2	0	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007164	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007166	2	2	0	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
OG0007167	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007168	0	2	2	1	1	0	1	1	1	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0007169	2	2	2	0	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1
OG0007170	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007171	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007173	1	2	1	2	3	1	0	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007174	1	1	4	1	2	2	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007176	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007177	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007178	2	2	0	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007179	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007180	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007181	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007182	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007183	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007184	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007185	2	2	2	2	2	1	2	1	0	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007186	2	2	1	2	2	1	1	2	0	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007187	2	2	1	0	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007188	1	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007189	2	2	1	4	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007190	0	2	2	0	2	4	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007191	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007192	2	2	0	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007193	1	2	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007194	1	2	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1
OG0007195	2	2	3	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007196	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007197	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007198	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007199	1	2	1	4	1	1	1	1	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007200	1	2	3	0	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007201	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007202	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007203	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007204	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007205	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
OG0007206	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007207	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007208	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007209	1	2	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007210	2	2	1	3	2	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007211	2	2	1	2	2	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007212	2	2	2	3	3	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007213	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007214	1	2	2	1	3	1	1	1	0	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007215	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007216	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007217	1	3	2	0	4	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007218	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007219	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007220	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007221	2	2	1	2	3	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007222	2	2	0	3	4	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007223	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0007224	2	2	0	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007225	2	2	3	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007226	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007227	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007228	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007229	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007230	2	5	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0007231	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007232	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007233	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007234	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007235	1	2	2	3	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	2	2	2	3	1	1	1
OG0007236	1	2	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007237	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007239	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007240	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007241	2	2	0	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1
OG0007242	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007243	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007244	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007245	1	2	2	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	1	1
OG0007246	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007247	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007248	2	2	2	2	2	1	1	1	0	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007249	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007250	2	2	2	2	2	1	1	2	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007251	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007252	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007253	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007254	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007255	2	2	2	2	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007256	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007257	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007258	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007259	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007260	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007261	2	2	1	3	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	2	2	3	1	1	1
OG0007262	2	2	2	2	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007263	1	2	2	3	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007264	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007265	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007266	2	2	2	3	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007267	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1
OG0007268	2	2	1	2	3	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1
OG0007269	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007270	2	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007271	1	2	0	5	2	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
OG0007272	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
